Date,Close
10-28-2014,352.83
10-29-2014,350.38
10-30-2014,347.97
10-31-2014,339
11-01-2014,329.76
11-02-2014,332.85
11-03-2014,328.75
11-04-2014,341.98
11-05-2014,351.14
11-06-2014,351.61
11-07-2014,346.29
11-08-2014,362.21
11-09-2014,374.67
11-10-2014,370.99
11-11-2014,442.73
11-12-2014,480.45
11-13-2014,430.18
11-14-2014,407.32
11-15-2014,390.36
11-16-2014,412.33
11-17-2014,394.94
11-18-2014,389.29
11-19-2014,383.03
11-20-2014,358.73
11-21-2014,364.21
11-22-2014,370.59
11-23-2014,388.72
11-24-2014,395.73
11-25-2014,378.27
11-26-2014,374.43
11-27-2014,383.25
11-28-2014,389.3
11-29-2014,381.06
11-30-2014,383.58
12-01-2014,384.87
12-02-2014,384.67
12-03-2014,380.43
12-04-2014,379.7
12-05-2014,380.33
12-06-2014,377.88
12-07-2014,377.36
12-08-2014,365.35
12-09-2014,354.07
12-10-2014,367.13
12-11-2014,356.43
12-12-2014,353.1
12-13-2014,351.59
12-14-2014,351.22
12-15-2014,346.45
12-16-2014,335.67
12-17-2014,325.62
12-18-2014,320.24
12-19-2014,332.62
12-20-2014,332.03
12-21-2014,335.26
12-22-2014,339.32
12-23-2014,336.28
12-24-2014,323.38
12-25-2014,332.88
12-26-2014,330.7
12-27-2014,322.84
12-28-2014,321.61
12-29-2014,316.18
12-30-2014,319.09
12-31-2014,321.36
01-01-2015,316.4
01-02-2015,315.83
01-03-2015,289.94
01-04-2015,278.32
01-05-2015,285.11
01-06-2015,296.06
01-07-2015,292.71
01-08-2015,290.59
01-09-2015,289.25
01-10-2015,278.01
01-11-2015,273.08
01-12-2015,269.1
01-13-2015,230.86
01-14-2015,231.26
01-15-2015,222.63
01-16-2015,212.59
01-17-2015,220.73
01-18-2015,219.48
01-19-2015,216.57
01-20-2015,229.32
01-21-2015,238.78
01-22-2015,236.97
01-23-2015,248.88
01-24-2015,256.43
01-25-2015,310.91
01-26-2015,276.9
01-27-2015,267.66
01-28-2015,241.51
01-29-2015,244.83
01-30-2015,235.36
01-31-2015,231.44
02-01-2015,242.51
02-02-2015,247.48
02-03-2015,230.71
02-04-2015,229.85
02-05-2015,226.16
02-06-2015,231
02-07-2015,230.23
02-08-2015,225
02-09-2015,222.19
02-10-2015,223.53
02-11-2015,223
02-12-2015,241.58
02-13-2015,261.25
02-14-2015,264.57
02-15-2015,240.03
02-16-2015,247.17
02-17-2015,245.51
02-18-2015,244.11
02-19-2015,247.76
02-20-2015,247.32
02-21-2015,246.54
02-22-2015,240.06
02-23-2015,240.25
02-24-2015,239.64
02-25-2015,238.17
02-26-2015,258.72
02-27-2015,255.4
02-28-2015,260.65
03-01-2015,274.8
03-02-2015,287.06
03-03-2015,284.47
03-04-2015,280.84
03-05-2015,277.99
03-06-2015,278.25
03-07-2015,278.78
03-08-2015,293.26
03-09-2015,300.96
03-10-2015,297.66
03-11-2015,296.98
03-12-2015,294.92
03-13-2015,288.4
03-14-2015,286.39
03-15-2015,294.01
03-16-2015,292.46
03-17-2015,285.65
03-18-2015,264.8
03-19-2015,264.71
03-20-2015,263.26
03-21-2015,270.42
03-22-2015,271.01
03-23-2015,267.02
03-24-2015,249.21
03-25-2015,254.69
03-26-2015,250.05
03-27-2015,254.25
03-28-2015,252.81
03-29-2015,248.83
03-30-2015,248.7
03-31-2015,247.67
04-01-2015,254.85
04-02-2015,256.53
04-03-2015,255.24
04-04-2015,260.26
04-05-2015,261.45
04-06-2015,255.6
04-07-2015,254.26
04-08-2015,246.22
04-09-2015,244.11
04-10-2015,240
04-11-2015,237.52
04-12-2015,236.75
04-13-2015,224.72
04-14-2015,223.56
04-15-2015,229.53
04-16-2015,229.28
04-17-2015,224.47
04-18-2015,226.94
04-19-2015,226.72
04-20-2015,235.27
04-21-2015,238.4
04-22-2015,236.12
04-23-2015,236.55
04-24-2015,232.29
04-25-2015,226.72
04-26-2015,242.65
04-27-2015,229.87
04-28-2015,227.24
04-29-2015,240.01
04-30-2015,239.42
05-01-2015,236.38
05-02-2015,243.58
05-03-2015,243.2
05-04-2015,239.61
05-05-2015,237.15
05-06-2015,240.25
05-07-2015,247.01
05-08-2015,247.87
05-09-2015,244.82
05-10-2015,243.95
05-11-2015,243
05-12-2015,243.91
05-13-2015,239.17
05-14-2015,238.83
05-15-2015,237.78
05-16-2015,237.77
05-17-2015,237.1
05-18-2015,234.5
05-19-2015,235.17
05-20-2015,236.65
05-21-2015,242
05-22-2015,241.73
05-23-2015,242.39
05-24-2015,241.79
05-25-2015,238.99
05-26-2015,238.95
05-27-2015,238.41
05-28-2015,237.89
05-29-2015,237.06
05-30-2015,233.99
05-31-2015,231.76
06-01-2015,227.44
06-02-2015,227.86
06-03-2015,226.71
06-04-2015,226.36
06-05-2015,225.76
06-06-2015,226.36
06-07-2015,229.91
06-08-2015,231.36
06-09-2015,230.44
06-10-2015,230.64
06-11-2015,231.58
06-12-2015,233.14
06-13-2015,235.51
06-14-2015,238.55
06-15-2015,254.15
06-16-2015,258.48
06-17-2015,251.95
06-18-2015,250.81
06-19-2015,246.63
06-20-2015,246.03
06-21-2015,248.6
06-22-2015,247.67
06-23-2015,244.51
06-24-2015,243.65
06-25-2015,243.49
06-26-2015,251.57
06-27-2015,251.59
06-28-2015,257.54
06-29-2015,268.73
06-30-2015,265
07-01-2015,261.29
07-02-2015,256.71
07-03-2015,261.08
07-04-2015,274.14
07-05-2015,277.48
07-06-2015,271.34
07-07-2015,273.57
07-08-2015,272.31
07-09-2015,297.85
07-10-2015,298.76
07-11-2015,315.88
07-12-2015,310.88
07-13-2015,296.96
07-14-2015,292.92
07-15-2015,290.84
07-16-2015,280.76
07-17-2015,282.53
07-18-2015,277.07
07-19-2015,278.85
07-20-2015,281.05
07-21-2015,277.39
07-22-2015,277.85
07-23-2015,289.81
07-24-2015,291.24
07-25-2015,293.28
07-26-2015,295.79
07-27-2015,296.68
07-28-2015,294.72
07-29-2015,289.89
07-30-2015,288.69
07-31-2015,284.53
08-01-2015,282.5
08-02-2015,285
08-03-2015,285.66
08-04-2015,285.45
08-05-2015,281.98
08-06-2015,279.6
08-07-2015,278.92
08-08-2015,266.75
08-09-2015,266.63
08-10-2015,269.9
08-11-2015,271.5
08-12-2015,268.39
08-13-2015,267.22
08-14-2015,266.55
08-15-2015,261.92
08-16-2015,259.93
08-17-2015,257.53
08-18-2015,247.95
08-19-2015,238.03
08-20-2015,236.3
08-21-2015,235.07
08-22-2015,232.7
08-23-2015,228.43
08-24-2015,226.55
08-25-2015,230.69
08-26-2015,228.44
08-27-2015,234.81
08-28-2015,233.09
08-29-2015,232.32
08-30-2015,231.79
08-31-2015,231.45
09-01-2015,230.59
09-02-2015,229.62
09-03-2015,231.06
09-04-2015,235.61
09-05-2015,243.64
09-06-2015,242.66
09-07-2015,246.38
09-08-2015,244.34
09-09-2015,240.63
09-10-2015,241.02
09-11-2015,240.32
09-12-2015,236.16
09-13-2015,232.64
09-14-2015,242.83
09-15-2015,230.89
09-16-2015,235.17
09-17-2015,234.69
09-18-2015,233.35
09-19-2015,232.67
09-20-2015,231.63
09-21-2015,233.24
09-22-2015,232.2
09-23-2015,235.84
09-24-2015,237.58
09-25-2015,235.71
09-26-2015,234.75
09-27-2015,240.39
09-28-2015,240.39
09-29-2015,237.83
09-30-2015,238.66
10-01-2015,238.45
